,Date,Open,High,Low,Close,Volume,Year,M_num,M_nm,D_num,D_nm,Wk,P_intra,P_day,P_Vol,Ex_trd,PEx_trd
1373,1955-06-27,40.9900016784668,40.9900016784668,40.9900016784668,40.9900016784668,2250000,1955,6,June,0,Monday,26,0.0,0.0,-6.639004149377594,0.030002593994140625,0.07324852213073943
1374,1955-06-28,40.77000045776367,40.77000045776367,40.77000045776367,40.77000045776367,2180000,1955,6,June,1,Tuesday,26,0.0,0.0,-3.111111111111111,-0.220001220703125,-0.5367192283348889
1375,1955-06-29,40.790000915527344,40.790000915527344,40.790000915527344,40.790000915527344,2180000,1955,6,June,2,Wednesday,26,0.0,0.0,0.0,0.020000457763671875,0.04905680043931239
1376,1955-06-30,41.029998779296875,41.029998779296875,41.029998779296875,41.029998779296875,2370000,1955,6,June,3,Thursday,26,0.0,0.0,8.715596330275229,0.23999786376953125,0.5883742544319787
1377,1955-07-01,41.189998626708984,41.189998626708984,41.189998626708984,41.189998626708984,2540000,1955,7,July,4,Friday,26,0.0,0.0,7.172995780590717,0.15999984741210938,0.38995820661062974
1378,1955-07-05,41.689998626708984,41.689998626708984,41.689998626708984,41.689998626708984,2680000,1955,7,July,1,Tuesday,27,0.0,0.0,5.511811023622047,0.5,1.213886906215586
1379,1955-07-06,43.18000030517578,43.18000030517578,43.18000030517578,43.18000030517578,3140000,1955,7,July,2,Wednesday,27,0.0,0.0,17.16417910447761,1.4900016784667969,3.5740027046012353
1380,1955-07-07,42.58000183105469,42.58000183105469,42.58000183105469,42.58000183105469,3300000,1955,7,July,3,Thursday,27,0.0,0.0,5.095541401273886,-0.5999984741210938,-1.3895286472454582
1381,1955-07-08,42.63999938964844,42.63999938964844,42.63999938964844,42.63999938964844,2450000,1955,7,July,4,Friday,27,0.0,0.0,-25.757575757575758,0.05999755859375,0.14090548617588888
1382,1955-07-11,42.75,42.75,42.75,42.75,2420000,1955,7,July,0,Monday,28,0.0,0.0,-1.2244897959183674,0.1100006103515625,0.25797516868226544
1383,1955-07-12,42.75,42.75,42.75,42.75,2630000,1955,7,July,1,Tuesday,28,0.0,0.0,8.677685950413224,,
1384,1955-07-13,42.2400016784668,42.2400016784668,42.2400016784668,42.2400016784668,2360000,1955,7,July,2,Wednesday,28,0.0,0.0,-10.26615969581749,-0.5099983215332031,-1.1929785299022295
1385,1955-07-14,42.25,42.25,42.25,42.25,1980000,1955,7,July,3,Thursday,28,0.0,0.0,-16.101694915254235,0.009998321533203125,0.02367026784068546
1386,1955-07-15,42.400001525878906,42.400001525878906,42.400001525878906,42.400001525878906,2230000,1955,7,July,4,Friday,28,0.0,0.0,12.626262626262626,0.15000152587890625,0.35503319734652367
1387,1955-07-18,42.36000061035156,42.36000061035156,42.36000061035156,42.36000061035156,2160000,1955,7,July,0,Monday,29,0.0,0.0,-3.1390134529147984,-0.04000091552734375,-0.09434177850896805
1388,1955-07-19,42.099998474121094,42.099998474121094,42.099998474121094,42.099998474121094,2300000,1955,7,July,1,Tuesday,29,0.0,0.0,6.481481481481481,-0.26000213623046875,-0.6137916253167657
1389,1955-07-20,42.22999954223633,42.22999954223633,42.22999954223633,42.22999954223633,2080000,1955,7,July,2,Wednesday,29,0.0,0.0,-9.565217391304348,0.13000106811523438,0.30879114685751385
1390,1955-07-21,42.63999938964844,42.63999938964844,42.63999938964844,42.63999938964844,2530000,1955,7,July,3,Thursday,29,0.0,0.0,21.634615384615387,0.4099998474121094,0.9708734356060034
1391,1955-07-22,43.0,43.0,43.0,43.0,2500000,1955,7,July,4,Friday,29,0.0,0.0,-1.185770750988142,0.3600006103515625,0.8442791170371324
1392,1955-07-25,43.47999954223633,43.47999954223633,43.47999954223633,43.47999954223633,2500000,1955,7,July,0,Monday,30,0.0,0.0,0.0,0.4799995422363281,1.1162780052007633
1393,1955-07-26,43.58000183105469,43.58000183105469,43.58000183105469,43.58000183105469,2340000,1955,7,July,1,Tuesday,30,0.0,0.0,-6.4,0.10000228881835938,0.22999606686108054
1394,1955-07-27,43.7599983215332,43.7599983215332,43.7599983215332,43.7599983215332,2170000,1955,7,July,2,Wednesday,30,0.0,0.0,-7.264957264957266,0.17999649047851562,0.41302543119732477
1395,1955-07-28,43.5,43.5,43.5,43.5,2090000,1955,7,July,3,Thursday,30,0.0,0.0,-3.686635944700461,-0.2599983215332031,-0.5941460957626784
1396,1955-07-29,43.52000045776367,43.52000045776367,43.52000045776367,43.52000045776367,2070000,1955,7,July,4,Friday,30,0.0,0.0,-0.9569377990430622,0.020000457763671875,0.045978063824533046
1397,1955-08-01,42.93000030517578,42.93000030517578,42.93000030517578,42.93000030517578,2190000,1955,8,August,0,Monday,31,0.0,0.0,5.797101449275362,-0.5900001525878906,-1.355698865767449
1398,1955-08-02,43.029998779296875,43.029998779296875,43.029998779296875,43.029998779296875,2260000,1955,8,August,1,Tuesday,31,0.0,0.0,3.1963470319634704,0.09999847412109375,0.23293378385799268
1399,1955-08-03,43.09000015258789,43.09000015258789,43.09000015258789,43.09000015258789,2190000,1955,8,August,2,Wednesday,31,0.0,0.0,-3.0973451327433628,0.060001373291015625,0.13944079710242574
1400,1955-08-04,42.36000061035156,42.36000061035156,42.36000061035156,42.36000061035156,2210000,1955,8,August,3,Thursday,31,0.0,0.0,0.91324200913242,-0.7299995422363281,-1.6941274997709324
1401,1955-08-05,42.560001373291016,42.560001373291016,42.560001373291016,42.560001373291016,1690000,1955,8,August,4,Friday,31,0.0,0.0,-23.52941176470588,0.20000076293945312,0.47214532591526615
1402,1955-08-08,42.310001373291016,42.310001373291016,42.310001373291016,42.310001373291016,1730000,1955,8,August,0,Monday,32,0.0,0.0,2.366863905325444,-0.25,-0.5874059960836613
1403,1955-08-09,41.75,41.75,41.75,41.75,2240000,1955,8,August,1,Tuesday,32,0.0,0.0,29.47976878612717,-0.5600013732910156,-1.3235673720505408
1404,1955-08-10,41.7400016784668,41.7400016784668,41.7400016784668,41.7400016784668,1580000,1955,8,August,2,Wednesday,32,0.0,0.0,-29.464285714285715,-0.009998321533203125,-0.02394807552863024
1405,1955-08-11,42.130001068115234,42.130001068115234,42.130001068115234,42.130001068115234,1620000,1955,8,August,3,Thursday,32,0.0,0.0,2.5316455696202533,0.3899993896484375,0.9343540344169029
1406,1955-08-12,42.209999084472656,42.209999084472656,42.209999084472656,42.209999084472656,1530000,1955,8,August,4,Friday,32,0.0,0.0,-5.555555555555555,0.07999801635742188,0.18988372734214304
1407,1955-08-15,42.16999816894531,42.16999816894531,42.16999816894531,42.16999816894531,1230000,1955,8,August,0,Monday,33,0.0,0.0,-19.607843137254903,-0.04000091552734375,-0.09476644490631714
1408,1955-08-16,41.86000061035156,41.86000061035156,41.86000061035156,41.86000061035156,1520000,1955,8,August,1,Tuesday,33,0.0,0.0,23.577235772357724,-0.30999755859375,-0.7351139958598276
1409,1955-08-17,41.900001525878906,41.900001525878906,41.900001525878906,41.900001525878906,1570000,1955,8,August,2,Wednesday,33,0.0,0.0,3.289473684210526,0.04000091552734375,0.09555880301982586
1410,1955-08-18,41.84000015258789,41.84000015258789,41.84000015258789,41.84000015258789,1560000,1955,8,August,3,Thursday,33,0.0,0.0,-0.6369426751592357,-0.060001373291015625,-0.14320136302132752
1411,1955-08-19,42.02000045776367,42.02000045776367,42.02000045776367,42.02000045776367,1400000,1955,8,August,4,Friday,33,0.0,0.0,-10.256410256410255,0.18000030517578125,0.43021105286647054
1412,1955-08-22,41.97999954223633,41.97999954223633,41.97999954223633,41.97999954223633,1430000,1955,8,August,0,Monday,34,0.0,0.0,2.142857142857143,-0.04000091552734375,-0.09519494310227483
1413,1955-08-23,42.54999923706055,42.54999923706055,42.54999923706055,42.54999923706055,1890000,1955,8,August,1,Tuesday,34,0.0,0.0,32.16783216783217,0.5699996948242188,1.3577887113856175
1414,1955-08-24,42.61000061035156,42.61000061035156,42.61000061035156,42.61000061035156,2140000,1955,8,August,2,Wednesday,34,0.0,0.0,13.227513227513226,0.060001373291015625,0.14101380579756895
1415,1955-08-25,42.79999923706055,42.79999923706055,42.79999923706055,42.79999923706055,2120000,1955,8,August,3,Thursday,34,0.0,0.0,-0.9345794392523363,0.18999862670898438,0.4459014878841062
1416,1955-08-26,42.9900016784668,42.9900016784668,42.9900016784668,42.9900016784668,2200000,1955,8,August,4,Friday,34,0.0,0.0,3.7735849056603774,0.19000244140625,0.4439309457784447
1417,1955-08-29,42.959999084472656,42.959999084472656,42.959999084472656,42.959999084472656,1910000,1955,8,August,0,Monday,35,0.0,0.0,-13.18181818181818,-0.030002593994140625,-0.06978970184401873
1418,1955-08-30,42.91999816894531,42.91999816894531,42.91999816894531,42.91999816894531,1740000,1955,8,August,1,Tuesday,35,0.0,0.0,-8.900523560209423,-0.04000091552734375,-0.09311200274629794
1419,1955-08-31,43.18000030517578,43.18000030517578,43.18000030517578,43.18000030517578,1850000,1955,8,August,2,Wednesday,35,0.0,0.0,6.321839080459771,0.26000213623046875,0.6057831950668461
1420,1955-09-01,43.369998931884766,43.369998931884766,43.369998931884766,43.369998931884766,1860000,1955,9,September,3,Thursday,35,0.0,0.0,0.5405405405405406,0.18999862670898438,0.4400153435992684
1421,1955-09-02,43.599998474121094,43.599998474121094,43.599998474121094,43.599998474121094,1700000,1955,9,September,4,Friday,35,0.0,0.0,-8.60215053763441,0.22999954223632812,0.5303194556162117
1422,1955-09-06,43.86000061035156,43.86000061035156,43.86000061035156,43.86000061035156,2360000,1955,9,September,1,Tuesday,36,0.0,0.0,38.82352941176471,0.26000213623046875,0.5963351957106002
1423,1955-09-07,43.849998474121094,43.849998474121094,43.849998474121094,43.849998474121094,2380000,1955,9,September,2,Wednesday,36,0.0,0.0,0.847457627118644,-0.01000213623046875,-0.02280468785061555
1424,1955-09-08,43.880001068115234,43.880001068115234,43.880001068115234,43.880001068115234,2470000,1955,9,September,3,Thursday,36,0.0,0.0,3.7815126050420167,0.030002593994140625,0.06842096930025487
1425,1955-09-09,43.88999938964844,43.88999938964844,43.88999938964844,43.88999938964844,2480000,1955,9,September,4,Friday,36,0.0,0.0,0.4048582995951417,0.009998321533203125,0.022785600022394395
1426,1955-09-12,44.189998626708984,44.189998626708984,44.189998626708984,44.189998626708984,2520000,1955,9,September,0,Monday,37,0.0,0.0,1.6129032258064515,0.2999992370605469,0.6835252705227934
1427,1955-09-13,44.79999923706055,44.79999923706055,44.79999923706055,44.79999923706055,2580000,1955,9,September,1,Tuesday,37,0.0,0.0,2.380952380952381,0.6100006103515625,1.3804042301618686
1428,1955-09-14,44.9900016784668,44.9900016784668,44.9900016784668,44.9900016784668,2570000,1955,9,September,2,Wednesday,37,0.0,0.0,-0.3875968992248062,0.19000244140625,0.4241125996472597
1429,1955-09-15,44.75,44.75,44.75,44.75,2890000,1955,9,September,3,Thursday,37,0.0,0.0,12.45136186770428,-0.24000167846679688,-0.533455589048504
1430,1955-09-16,45.09000015258789,45.09000015258789,45.09000015258789,45.09000015258789,2540000,1955,9,September,4,Friday,37,0.0,0.0,-12.110726643598616,0.3400001525878906,0.7597768772913757
1431,1955-09-19,45.15999984741211,45.15999984741211,45.15999984741211,45.15999984741211,2390000,1955,9,September,0,Monday,38,0.0,0.0,-5.905511811023622,0.06999969482421875,0.15524438808457444
1432,1955-09-20,45.130001068115234,45.130001068115234,45.130001068115234,45.130001068115234,2090000,1955,9,September,1,Tuesday,38,0.0,0.0,-12.552301255230125,-0.029998779296875,-0.06642776660371065
1433,1955-09-21,45.38999938964844,45.38999938964844,45.38999938964844,45.38999938964844,2460000,1955,9,September,2,Wednesday,38,0.0,0.0,17.703349282296653,0.2599983215332031,0.5761097172162364
1434,1955-09-22,45.38999938964844,45.38999938964844,45.38999938964844,45.38999938964844,2550000,1955,9,September,3,Thursday,38,0.0,0.0,3.6585365853658534,,
1435,1955-09-23,45.630001068115234,45.630001068115234,45.630001068115234,45.630001068115234,2540000,1955,9,September,4,Friday,38,0.0,0.0,-0.39215686274509803,0.24000167846679688,0.5287545311611774
1436,1955-09-26,42.61000061035156,42.61000061035156,42.61000061035156,42.61000061035156,7720000,1955,9,September,0,Monday,39,0.0,0.0,203.93700787401573,-3.020000457763672,-6.618453620580672
1437,1955-09-27,43.58000183105469,43.58000183105469,43.58000183105469,43.58000183105469,5500000,1955,9,September,1,Tuesday,39,0.0,0.0,-28.756476683937827,0.970001220703125,2.276463756884987
1438,1955-09-28,44.310001373291016,44.310001373291016,44.310001373291016,44.310001373291016,3780000,1955,9,September,2,Wednesday,39,0.0,0.0,-31.272727272727273,0.7299995422363281,1.6750791912912164
1439,1955-09-29,44.029998779296875,44.029998779296875,44.029998779296875,44.029998779296875,2560000,1955,9,September,3,Thursday,39,0.0,0.0,-32.27513227513227,-0.2800025939941406,-0.6319173669963354
1440,1955-09-30,43.66999816894531,43.66999816894531,43.66999816894531,43.66999816894531,2140000,1955,9,September,4,Friday,39,0.0,0.0,-16.40625,-0.3600006103515625,-0.817625755921748
1441,1955-10-03,42.4900016784668,42.4900016784668,42.4900016784668,42.4900016784668,2720000,1955,10,October,0,Monday,40,0.0,0.0,27.102803738317753,-1.1799964904785156,-2.7020758872338053
1442,1955-10-04,42.81999969482422,42.81999969482422,42.81999969482422,42.81999969482422,2020000,1955,10,October,1,Tuesday,40,0.0,0.0,-25.735294117647058,0.3299980163574219,0.7766486310229053
1443,1955-10-05,42.9900016784668,42.9900016784668,42.9900016784668,42.9900016784668,1920000,1955,10,October,2,Wednesday,40,0.0,0.0,-4.9504950495049505,0.17000198364257812,0.3970153779873258
1444,1955-10-06,42.70000076293945,42.70000076293945,42.70000076293945,42.70000076293945,1690000,1955,10,October,3,Thursday,40,0.0,0.0,-11.979166666666668,-0.29000091552734375,-0.6745775859613468
1445,1955-10-07,42.380001068115234,42.380001068115234,42.380001068115234,42.380001068115234,2150000,1955,10,October,4,Friday,40,0.0,0.0,27.218934911242602,-0.31999969482421875,-0.7494137918188414
1446,1955-10-10,41.150001525878906,41.150001525878906,41.150001525878906,41.150001525878906,3100000,1955,10,October,0,Monday,41,0.0,0.0,44.18604651162791,-1.2299995422363281,-2.9023112582262844
1447,1955-10-11,40.79999923706055,40.79999923706055,40.79999923706055,40.79999923706055,3590000,1955,10,October,1,Tuesday,41,0.0,0.0,15.806451612903224,-0.3500022888183594,-0.8505523106681921
1448,1955-10-12,41.52000045776367,41.52000045776367,41.52000045776367,41.52000045776367,1900000,1955,10,October,2,Wednesday,41,0.0,0.0,-47.07520891364902,0.720001220703125,1.7647089072715332
1449,1955-10-13,41.38999938964844,41.38999938964844,41.38999938964844,41.38999938964844,1980000,1955,10,October,3,Thursday,41,0.0,0.0,4.2105263157894735,-0.13000106811523438,-0.3131046885403537
1450,1955-10-14,41.220001220703125,41.220001220703125,41.220001220703125,41.220001220703125,1640000,1955,10,October,4,Friday,41,0.0,0.0,-17.17171717171717,-0.1699981689453125,-0.4107228109499048
1451,1955-10-17,41.349998474121094,41.349998474121094,41.349998474121094,41.349998474121094,1480000,1955,10,October,0,Monday,42,0.0,0.0,-9.75609756097561,0.12999725341796875,0.3153742105002084
1452,1955-10-18,41.650001525878906,41.650001525878906,41.650001525878906,41.650001525878906,1550000,1955,10,October,1,Tuesday,42,0.0,0.0,4.72972972972973,0.3000030517578125,0.7255213127651492
1453,1955-10-19,42.06999969482422,42.06999969482422,42.06999969482422,42.06999969482422,1760000,1955,10,October,2,Wednesday,42,0.0,0.0,13.548387096774196,0.4199981689453125,1.0083989281113228
1454,1955-10-20,42.59000015258789,42.59000015258789,42.59000015258789,42.59000015258789,2160000,1955,10,October,3,Thursday,42,0.0,0.0,22.727272727272727,0.5200004577636719,1.2360362765290118
1455,1955-10-21,42.59000015258789,42.59000015258789,42.59000015258789,42.59000015258789,1710000,1955,10,October,4,Friday,42,0.0,0.0,-20.833333333333336,,
1456,1955-10-24,42.90999984741211,42.90999984741211,42.90999984741211,42.90999984741211,1820000,1955,10,October,0,Monday,43,0.0,0.0,6.432748538011696,0.31999969482421875,0.7513493629437676
1457,1955-10-25,42.630001068115234,42.630001068115234,42.630001068115234,42.630001068115234,1950000,1955,10,October,1,Tuesday,43,0.0,0.0,7.142857142857142,-0.279998779296875,-0.6525257056456543
1458,1955-10-26,42.290000915527344,42.290000915527344,42.290000915527344,42.290000915527344,1660000,1955,10,October,2,Wednesday,43,0.0,0.0,-14.871794871794872,-0.3400001525878906,-0.7975607414239335
1459,1955-10-27,42.34000015258789,42.34000015258789,42.34000015258789,42.34000015258789,1830000,1955,10,October,3,Thursday,43,0.0,0.0,10.240963855421686,0.049999237060546875,0.11822945371984843
1460,1955-10-28,42.369998931884766,42.369998931884766,42.369998931884766,42.369998931884766,1720000,1955,10,October,4,Friday,43,0.0,0.0,-6.0109289617486334,0.029998779296875,0.07085210011517071
1461,1955-10-31,42.34000015258789,42.34000015258789,42.34000015258789,42.34000015258789,1800000,1955,10,October,0,Monday,44,0.0,0.0,4.651162790697675,-0.029998779296875,-0.07080193545697724
1462,1955-11-01,42.279998779296875,42.279998779296875,42.279998779296875,42.279998779296875,1590000,1955,11,November,1,Tuesday,44,0.0,0.0,-11.666666666666666,-0.060001373291015625,-0.14171320990736522
1463,1955-11-02,42.349998474121094,42.349998474121094,42.349998474121094,42.349998474121094,1610000,1955,11,November,2,Wednesday,44,0.0,0.0,1.257861635220126,0.06999969482421875,0.16556219689035398
1464,1955-11-03,43.2400016784668,43.2400016784668,43.2400016784668,43.2400016784668,2260000,1955,11,November,3,Thursday,44,0.0,0.0,40.37267080745342,0.8900032043457031,2.101542470868232
1465,1955-11-04,43.959999084472656,43.959999084472656,43.959999084472656,43.959999084472656,2430000,1955,11,November,4,Friday,44,0.0,0.0,7.52212389380531,0.7199974060058594,1.6651188206692713
1466,1955-11-07,44.150001525878906,44.150001525878906,44.150001525878906,44.150001525878906,2230000,1955,11,November,0,Monday,45,0.0,0.0,-8.23045267489712,0.19000244140625,0.432216663701801
1467,1955-11-09,44.61000061035156,44.61000061035156,44.61000061035156,44.61000061035156,2580000,1955,11,November,2,Wednesday,45,0.0,0.0,15.695067264573993,0.45999908447265625,1.0419004950725173
1468,1955-11-10,44.720001220703125,44.720001220703125,44.720001220703125,44.720001220703125,2550000,1955,11,November,3,Thursday,45,0.0,0.0,-1.1627906976744187,0.1100006103515625,0.24658284879296175
1469,1955-11-11,45.2400016784668,45.2400016784668,45.2400016784668,45.2400016784668,2000000,1955,11,November,4,Friday,45,0.0,0.0,-21.568627450980394,0.5200004577636719,1.1627916895559869
